mod;int;16;64;value;riscv;Fail
mod;int;16;128;value;riscv;Fail
mod;int;32;1;value;riscv;Fail
mod;int;32;2;value;riscv;Fail
mod;int;32;4;value;riscv;Fail
mod;int;32;8;value;riscv;Fail
mod;int;32;16;value;riscv;Fail
mod;int;32;32;value;riscv;Fail
mod;int;32;64;value;riscv;Fail
mod;int;32;128;value;riscv;Fail
mod;int;64;1;value;riscv;Fail
mod;int;64;2;value;riscv;Fail
mod;int;64;4;value;riscv;Fail
mod;int;64;8;value;riscv;Fail
mod;int;64;16;value;riscv;Fail
mod;int;64;32;value;riscv;Fail
mod;int;64;64;value;riscv;Fail
mod;int;64;128;value;riscv;Fail
or;int;8;1;value;riscv;Success;
or;int;8;2;value;riscv;Fail
or;int;8;4;value;riscv;Fail
or;int;8;8;value;riscv;Fail
or;int;8;16;value;riscv;Fail
or;int;8;32;value;riscv;Fail
or;int;8;64;value;riscv;Fail
or;int;8;128;value;riscv;Fail
or;int;16;1;value;riscv;Success;
or;int;16;2;value;riscv;Fail
or;int;16;4;value;riscv;Fail
or;int;16;8;value;riscv;Fail
or;int;16;16;value;riscv;Fail
or;int;16;32;value;riscv;Fail
or;int;16;64;value;riscv;Fail
or;int;16;128;value;riscv;Fail
or;int;32;1;value;riscv;Success;
or;int;32;2;value;riscv;Fail
or;int;32;4;value;riscv;Fail
or;int;32;8;value;riscv;Fail
or;int;32;16;value;riscv;Fail
or;int;32;32;value;riscv;Fail
or;int;32;64;value;riscv;Fail
or;int;32;128;value;riscv;Fail
or;int;64;1;value;riscv;Fail
or;int;64;2;value;riscv;Fail
or;int;64;4;value;riscv;Fail
or;int;64;8;value;riscv;Fail
or;int;64;16;value;riscv;Fail
or;int;64;32;value;riscv;Fail
or;int;64;64;value;riscv;Fail
or;int;64;128;value;riscv;Fail
and;int;8;1;value;riscv;Success;
and;int;8;2;value;riscv;Fail
and;int;8;4;value;riscv;Fail
and;int;8;8;value;riscv;Fail
and;int;8;16;value;riscv;Fail
and;int;8;32;value;riscv;Fail
and;int;8;64;value;riscv;Fail
and;int;8;128;value;riscv;Fail
and;int;16;1;value;riscv;Success;
and;int;16;2;value;riscv;Fail
and;int;16;4;value;riscv;Fail
and;int;16;8;value;riscv;Fail
and;int;16;16;value;riscv;Fail
and;int;16;32;value;riscv;Fail
and;int;16;64;value;riscv;Fail
and;int;16;128;value;riscv;Fail
and;int;32;1;value;riscv;Success;
and;int;32;2;value;riscv;Fail
and;int;32;4;value;riscv;Fail
and;int;32;8;value;riscv;Fail
and;int;32;16;value;riscv;Fail
and;int;32;32;value;riscv;Fail
and;int;32;64;value;riscv;Fail
and;int;32;128;value;riscv;Fail
and;int;64;1;value;riscv;Fail
and;int;64;2;value;riscv;Fail
and;int;64;4;value;riscv;Fail
and;int;64;8;value;riscv;Fail
and;int;64;16;value;riscv;Fail
and;int;64;32;value;riscv;Fail
and;int;64;64;value;riscv;Fail
and;int;64;128;value;riscv;Fail
xor;int;8;1;value;riscv;Success;
xor;int;8;2;value;riscv;Fail
xor;int;8;4;value;riscv;Fail
xor;int;8;8;value;riscv;Fail
xor;int;8;16;value;riscv;Fail
xor;int;8;32;value;riscv;Fail
xor;int;8;64;value;riscv;Fail
xor;int;8;128;value;riscv;Fail
xor;int;16;1;value;riscv;Success;
xor;int;16;2;value;riscv;Fail
xor;int;16;4;value;riscv;Fail
xor;int;16;8;value;riscv;Fail
xor;int;16;16;value;riscv;Fail
xor;int;16;32;value;riscv;Fail
xor;int;16;64;value;riscv;Fail
xor;int;16;128;value;riscv;Fail
xor;int;32;1;value;riscv;Success;
xor;int;32;2;value;riscv;Fail
xor;int;32;4;value;riscv;Fail
xor;int;32;8;value;riscv;Fail
xor;int;32;16;value;riscv;Fail
xor;int;32;32;value;riscv;Fail
xor;int;32;64;value;riscv;Fail
xor;int;32;128;value;riscv;Fail
xor;int;64;1;value;riscv;Fail
xor;int;64;2;value;riscv;Fail
xor;int;64;4;value;riscv;Fail
xor;int;64;8;value;riscv;Fail
xor;int;64;16;value;riscv;Fail
xor;int;64;32;value;riscv;Fail
xor;int;64;64;value;riscv;Fail
xor;int;64;128;value;riscv;Fail
sl;int;8;1;value;riscv;Success;
sl;int;8;2;value;riscv;Fail
sl;int;8;4;value;riscv;Fail
sl;int;8;8;value;riscv;Fail
sl;int;8;16;value;riscv;Fail
sl;int;8;32;value;riscv;Fail
sl;int;8;64;value;riscv;Fail
sl;int;8;128;value;riscv;Fail
sl;int;16;1;value;riscv;Success;
sl;int;16;2;value;riscv;Fail
sl;int;16;4;value;riscv;Fail
sl;int;16;8;value;riscv;Fail
sl;int;16;16;value;riscv;Fail
sl;int;16;32;value;riscv;Fail
sl;int;16;64;value;riscv;Fail
sl;int;16;128;value;riscv;Fail
sl;int;32;1;value;riscv;Success;
sl;int;32;2;value;riscv;Fail
sl;int;32;4;value;riscv;Fail
sl;int;32;8;value;riscv;Fail
sl;int;32;16;value;riscv;Fail
sl;int;32;32;value;riscv;Fail
